,Pressure(atm),DATE_year,DATE_month,DATE_day,Hour
24988,1015.0,2015,8,8,16
24989,1016.0,2015,8,8,17
24990,1016.0,2015,8,8,18
24991,1015.0,2015,8,8,19
24992,1015.0,2015,8,8,20
24993,1015.0,2015,8,8,21
24994,1014.0,2015,8,8,22
24995,1014.0,2015,8,8,23
24996,1014.0,2015,8,9,0
24997,1014.0,2015,8,9,1
24998,1015.0,2015,8,9,2
24999,1015.0,2015,8,9,3
25000,1015.0,2015,8,9,4
25001,1016.0,2015,8,9,5
25002,1016.0,2015,8,9,6
25003,1016.0,2015,8,9,7
25004,1015.0,2015,8,9,8
25005,1015.0,2015,8,9,9
25006,1016.0,2015,8,9,10
25007,1017.0,2015,8,9,11
25008,1016.0,2015,8,9,12
25009,1016.0,2015,8,9,13
25010,1016.0,2015,8,9,14
25011,1016.0,2015,8,9,15
25012,1017.0,2015,8,9,16
25013,1016.0,2015,8,9,17
25014,1017.0,2015,8,9,18
25015,1015.0,2015,8,9,19
25016,1014.0,2015,8,9,20
25017,1015.0,2015,8,9,21
25018,1015.0,2015,8,9,22
25019,1014.0,2015,8,9,23
25020,1014.0,2015,8,10,0
25021,1014.0,2015,8,10,1
25022,1014.0,2015,8,10,2
25023,1014.0,2015,8,10,3
25024,1014.0,2015,8,10,4
25025,1014.0,2015,8,10,5
25026,1013.0,2015,8,10,6
25027,1012.0,2015,8,10,7
25028,1011.0,2015,8,10,8
25029,1012.0,2015,8,10,9
25030,1011.0,2015,8,10,10
25031,1012.0,2015,8,10,11
25032,1011.0,2015,8,10,12
25033,1011.0,2015,8,10,13
25034,1012.0,2015,8,10,14
25035,1012.0,2015,8,10,15
25036,1012.0,2015,8,10,16
25037,1012.0,2015,8,10,17
25038,1011.0,2015,8,10,18
25039,1011.0,2015,8,10,19
25040,1010.0,2015,8,10,20
25041,1010.0,2015,8,10,21
25042,1009.0,2015,8,10,22
25043,1009.0,2015,8,10,23
25044,1010.0,2015,8,11,0
25045,1011.0,2015,8,11,1
25046,1012.0,2015,8,11,2
25047,1012.0,2015,8,11,3
25048,1012.0,2015,8,11,4
25049,1013.0,2015,8,11,5
25050,1013.0,2015,8,11,6
25051,1013.0,2015,8,11,7
25052,1013.0,2015,8,11,8
25053,1013.0,2015,8,11,9
25054,1014.0,2015,8,11,10
25055,1015.0,2015,8,11,11
25056,1015.0,2015,8,11,12
25057,1016.0,2015,8,11,13
25058,1016.0,2015,8,11,14
25059,1017.0,2015,8,11,15
25060,1017.0,2015,8,11,16
25061,1017.0,2015,8,11,17
25062,1017.0,2015,8,11,18
25063,1017.0,2015,8,11,19
25064,1017.0,2015,8,11,20
25065,1016.0,2015,8,11,21
25066,1017.0,2015,8,11,22
25067,1017.0,2015,8,11,23
25068,1017.0,2015,8,12,0
25069,1017.0,2015,8,12,1
25070,1018.0,2015,8,12,2
25071,1018.0,2015,8,12,3
25072,1018.0,2015,8,12,4
25073,1019.0,2015,8,12,5
25074,1019.0,2015,8,12,6
25075,1019.0,2015,8,12,7
25076,1019.0,2015,8,12,8
25077,1019.0,2015,8,12,9
25078,1020.0,2015,8,12,10
25079,1021.0,2015,8,12,11
25080,1021.0,2015,8,12,12
25081,1021.0,2015,8,12,13
25082,1021.0,2015,8,12,14
25083,1021.0,2015,8,12,15
25084,1021.0,2015,8,12,16
25085,1021.0,2015,8,12,17
25086,1020.0,2015,8,12,18
25087,1020.0,2015,8,12,19
25088,1020.0,2015,8,12,20
25089,1020.0,2015,8,12,21
25090,1020.0,2015,8,12,22
25091,1020.0,2015,8,12,23
25092,1019.0,2015,8,13,0
25093,1019.0,2015,8,13,1
25094,1019.0,2015,8,13,2
25095,1020.0,2015,8,13,3
25096,1020.0,2015,8,13,4
25097,1021.0,2015,8,13,5
25098,1019.0,2015,8,13,6
25099,1019.0,2015,8,13,7
25100,1020.0,2015,8,13,8
25101,1020.0,2015,8,13,9
25102,1020.0,2015,8,13,10
25103,1021.0,2015,8,13,11
25104,1021.0,2015,8,13,12
25105,1021.0,2015,8,13,13
25106,1022.0,2015,8,13,14
25107,1021.0,2015,8,13,15
25108,1021.0,2015,8,13,16
25109,1021.0,2015,8,13,17
25110,1021.0,2015,8,13,18
25111,1021.0,2015,8,13,19
25112,1020.0,2015,8,13,20
25113,1020.0,2015,8,13,21
25114,1020.0,2015,8,13,22
25115,1019.0,2015,8,13,23
25116,1020.0,2015,8,14,0
25117,1020.0,2015,8,14,1
25118,1020.0,2015,8,14,2
25119,1020.0,2015,8,14,3
25120,1020.0,2015,8,14,4
25121,1021.0,2015,8,14,5
25122,1020.0,2015,8,14,6
25123,1020.0,2015,8,14,7
25124,1020.0,2015,8,14,8
25125,1020.0,2015,8,14,9
25126,1021.0,2015,8,14,10
25127,1021.0,2015,8,14,11
25128,1022.0,2015,8,14,12
25129,1023.0,2015,8,14,13
25130,1022.0,2015,8,14,14
25131,1022.0,2015,8,14,15
25132,1022.0,2015,8,14,16
25133,1022.0,2015,8,14,17
25134,1022.0,2015,8,14,18
25135,1021.0,2015,8,14,19
25136,1021.0,2015,8,14,20
25137,1020.0,2015,8,14,21
25138,1020.0,2015,8,14,22
25139,1020.0,2015,8,14,23
25140,1020.0,2015,8,15,0
25141,1020.0,2015,8,15,1
25142,1020.0,2015,8,15,2
25143,1020.0,2015,8,15,3
25144,1020.0,2015,8,15,4
25145,1020.0,2015,8,15,5
25146,1021.0,2015,8,15,6
25147,1022.0,2015,8,15,7
25148,1021.0,2015,8,15,8
25149,1021.0,2015,8,15,9
25150,1020.0,2015,8,15,10
25151,1021.0,2015,8,15,11
25152,1021.0,2015,8,15,12
25153,1022.0,2015,8,15,13
25154,1022.0,2015,8,15,14
25155,1022.0,2015,8,15,15
25156,1022.0,2015,8,15,16
25157,1022.0,2015,8,15,17
25158,1021.0,2015,8,15,18
25159,1021.0,2015,8,15,19
25160,1020.0,2015,8,15,20
25161,1020.0,2015,8,15,21
25162,1020.0,2015,8,15,22
25163,1020.0,2015,8,15,23
25164,1020.0,2015,8,16,0
25165,1020.0,2015,8,16,1
25166,1020.0,2015,8,16,2
25167,1020.0,2015,8,16,3
25168,1021.0,2015,8,16,4
25169,1020.0,2015,8,16,5
25170,1020.0,2015,8,16,6
25171,1020.0,2015,8,16,7
25172,1020.0,2015,8,16,8
25173,1020.0,2015,8,16,9
25174,1020.0,2015,8,16,10
25175,1021.0,2015,8,16,11
25176,1021.0,2015,8,16,12
25177,1022.0,2015,8,16,13
25178,1023.0,2015,8,16,14
25179,1023.0,2015,8,16,15
25180,1023.0,2015,8,16,16
25181,1022.0,2015,8,16,17
25182,1021.0,2015,8,16,18
25183,1021.0,2015,8,16,19
25184,1020.0,2015,8,16,20
25185,1020.0,2015,8,16,21
25186,1019.0,2015,8,16,22
25187,1019.0,2015,8,16,23
25188,1019.0,2015,8,17,0
25189,1019.0,2015,8,17,1
25190,1020.0,2015,8,17,2
25191,1020.0,2015,8,17,3
25192,1020.0,2015,8,17,4
25193,1020.0,2015,8,17,5
25194,1020.0,2015,8,17,6
25195,1019.0,2015,8,17,7
25196,1019.0,2015,8,17,8
25197,1019.0,2015,8,17,9
25198,1019.0,2015,8,17,10
25199,1019.0,2015,8,17,11
25200,1020.0,2015,8,17,12
25201,1020.0,2015,8,17,13
25202,1020.0,2015,8,17,14
25203,1020.0,2015,8,17,15
25204,1020.0,2015,8,17,16
25205,1020.0,2015,8,17,17
25206,1018.0,2015,8,17,18
25207,1018.0,2015,8,17,19
25208,1018.0,2015,8,17,20
25209,1019.0,2015,8,17,21
25210,1018.0,2015,8,17,22
25211,1016.0,2015,8,17,23
25212,1016.0,2015,8,18,0
25213,1016.0,2015,8,18,1
25214,1017.0,2015,8,18,2
25215,1017.0,2015,8,18,3
25216,1016.0,2015,8,18,4
25217,1016.0,2015,8,18,5
25218,1016.0,2015,8,18,6
25219,1015.0,2015,8,18,7
25220,1014.0,2015,8,18,8
25221,1014.0,2015,8,18,9
25222,1014.0,2015,8,18,10
25223,1015.0,2015,8,18,11
25224,1015.0,2015,8,18,12
25225,1015.0,2015,8,18,13
25226,1015.0,2015,8,18,14
25227,1014.0,2015,8,18,15
25228,1014.0,2015,8,18,16
25229,1013.0,2015,8,18,17
25230,1013.0,2015,8,18,18
25231,1012.0,2015,8,18,19
25232,1012.0,2015,8,18,20
25233,1011.0,2015,8,18,21
25234,1010.0,2015,8,18,22
25235,1010.0,2015,8,18,23
25236,1010.0,2015,8,19,0
25237,1011.0,2015,8,19,1
25238,1011.0,2015,8,19,2
25239,1011.0,2015,8,19,3
25240,1011.0,2015,8,19,4
25241,1011.0,2015,8,19,5
25242,1010.0,2015,8,19,6
25243,1010.0,2015,8,19,7
25244,1009.0,2015,8,19,8
25245,1009.0,2015,8,19,9
25246,1009.0,2015,8,19,10
25247,1008.0,2015,8,19,11
25248,1008.0,2015,8,19,12
25249,1008.0,2015,8,19,13
25250,1009.0,2015,8,19,14
25251,1009.0,2015,8,19,15
25252,1009.0,2015,8,19,16
25253,1010.0,2015,8,19,17
25254,1009.0,2015,8,19,18
25255,1009.0,2015,8,19,19
25256,1009.0,2015,8,19,20
25257,1008.0,2015,8,19,21
25258,1008.0,2015,8,19,22
25259,1007.0,2015,8,19,23
25260,1007.0,2015,8,20,0
25261,1008.0,2015,8,20,1
25262,1009.0,2015,8,20,2
25263,1009.0,2015,8,20,3
25264,1009.0,2015,8,20,4
25265,1010.0,2015,8,20,5
25266,1011.0,2015,8,20,6
25267,1010.0,2015,8,20,7
25268,1011.0,2015,8,20,8
25269,1011.0,2015,8,20,9
25270,1011.0,2015,8,20,10
25271,1012.0,2015,8,20,11
25272,1013.0,2015,8,20,12
25273,1013.0,2015,8,20,13
25274,1014.0,2015,8,20,14
25275,1015.0,2015,8,20,15
25276,1015.0,2015,8,20,16
25277,1015.0,2015,8,20,17
25278,1016.0,2015,8,20,18
25279,1016.0,2015,8,20,19
25280,1016.0,2015,8,20,20
25281,1015.0,2015,8,20,21
25282,1016.0,2015,8,20,22
25283,1016.0,2015,8,20,23
25284,1016.0,2015,8,21,0
25285,1016.0,2015,8,21,1
25286,1017.0,2015,8,21,2
25287,1018.0,2015,8,21,3
25288,1018.0,2015,8,21,4
25289,1019.0,2015,8,21,5
25290,1019.0,2015,8,21,6
25291,1019.0,2015,8,21,7
25292,1019.0,2015,8,21,8
25293,1019.0,2015,8,21,9
25294,1019.0,2015,8,21,10
25295,1020.0,2015,8,21,11
25296,1020.0,2015,8,21,12
25297,1021.0,2015,8,21,13
25298,1021.0,2015,8,21,14
25299,1021.0,2015,8,21,15
25300,1022.0,2015,8,21,16
25301,1022.0,2015,8,21,17
25302,1021.0,2015,8,21,18
25303,1021.0,2015,8,21,19
25304,1020.0,2015,8,21,20
25305,1020.0,2015,8,21,21
25306,1019.0,2015,8,21,22
25307,1019.0,2015,8,21,23
25308,1019.0,2015,8,22,0
25309,1019.0,2015,8,22,1
25310,1020.0,2015,8,22,2
25311,1020.0,2015,8,22,3
25312,1020.0,2015,8,22,4
25313,1021.0,2015,8,22,5
25314,1020.0,2015,8,22,6
25315,1021.0,2015,8,22,7
25316,1020.0,2015,8,22,8
25317,1021.0,2015,8,22,9
25318,1020.0,2015,8,22,10
25319,1024.0,2015,8,22,11
25320,1020.0,2015,8,22,12
25321,1022.0,2015,8,22,13
25322,1022.0,2015,8,22,14
25323,1022.0,2015,8,22,15
25324,1021.0,2015,8,22,16
25325,1021.0,2015,8,22,17
25326,1020.0,2015,8,22,18
25327,1020.0,2015,8,22,19
25328,1019.0,2015,8,22,20
25329,1018.0,2015,8,22,21
25330,1017.0,2015,8,22,22
25331,1017.0,2015,8,22,23
25332,1017.0,2015,8,23,0
25333,1017.0,2015,8,23,1
25334,1017.0,2015,8,23,2
25335,1017.0,2015,8,23,3
25336,1017.0,2015,8,23,4
25337,1018.0,2015,8,23,5
25338,1017.0,2015,8,23,6
25339,1016.0,2015,8,23,7
25340,1016.0,2015,8,23,8
25341,1015.0,2015,8,23,9
25342,1015.0,2015,8,23,10
25343,1016.0,2015,8,23,11
25344,1015.0,2015,8,23,12
25345,1016.0,2015,8,23,13
25346,1015.0,2015,8,23,14
25347,1014.0,2015,8,23,15
25348,1014.0,2015,8,23,16
25349,1014.0,2015,8,23,17
25350,1013.0,2015,8,23,18
25351,1013.0,2015,8,23,19
25352,1013.0,2015,8,23,20
25353,1012.0,2015,8,23,21
25354,1012.0,2015,8,23,22
25355,1012.0,2015,8,23,23
25356,1012.0,2015,8,24,0
25357,1013.0,2015,8,24,1
25358,1012.0,2015,8,24,2
25359,1015.0,2015,8,24,3
25360,1015.0,2015,8,24,4
25361,1015.0,2015,8,24,5
25362,1016.0,2015,8,24,6
25363,1015.0,2015,8,24,7
25364,1016.0,2015,8,24,8
25365,1015.0,2015,8,24,9
25366,1016.0,2015,8,24,10
25367,1016.0,2015,8,24,11
25368,1016.0,2015,8,24,12
25369,1017.0,2015,8,24,13
25370,1017.0,2015,8,24,14
25371,1017.0,2015,8,24,15
25372,1017.0,2015,8,24,16
25373,1017.0,2015,8,24,17
25374,1016.0,2015,8,24,18
25375,1016.0,2015,8,24,19
25376,1015.0,2015,8,24,20
25377,1015.0,2015,8,24,21
25378,1015.0,2015,8,24,22
25379,1015.0,2015,8,24,23
25380,1015.0,2015,8,25,0
25381,1015.0,2015,8,25,1
25382,1015.0,2015,8,25,2
25383,1016.0,2015,8,25,3
25384,1016.0,2015,8,25,4
25385,1016.0,2015,8,25,5
25386,1016.0,2015,8,25,6
25387,1016.0,2015,8,25,7
25388,1016.0,2015,8,25,8
25389,1016.0,2015,8,25,9
25390,1016.0,2015,8,25,10
25391,1017.0,2015,8,25,11
25392,1017.0,2015,8,25,12
25393,1018.0,2015,8,25,13
25394,1018.0,2015,8,25,14
25395,1018.0,2015,8,25,15
25396,1018.0,2015,8,25,16
25397,1018.0,2015,8,25,17
25398,1017.0,2015,8,25,18
25399,1017.0,2015,8,25,19
25400,1017.0,2015,8,25,20
25401,1017.0,2015,8,25,21
25402,1017.0,2015,8,25,22
25403,1017.0,2015,8,25,23
25404,1017.0,2015,8,26,0
25405,1017.0,2015,8,26,1
25406,1017.0,2015,8,26,2
25407,1017.0,2015,8,26,3
25408,1017.0,2015,8,26,4
25409,1018.0,2015,8,26,5
25410,1018.0,2015,8,26,6
25411,1018.0,2015,8,26,7
25412,1018.0,2015,8,26,8
25413,1018.0,2015,8,26,9
25414,1019.0,2015,8,26,10
25415,1019.0,2015,8,26,11
25416,1020.0,2015,8,26,12
25417,1020.0,2015,8,26,13
25418,1021.0,2015,8,26,14
25419,1020.0,2015,8,26,15
25420,1020.0,2015,8,26,16
25421,1021.0,2015,8,26,17
25422,1021.0,2015,8,26,18
25423,1020.0,2015,8,26,19
25424,1019.0,2015,8,26,20
25425,1019.0,2015,8,26,21
25426,1019.0,2015,8,26,22
25427,1019.0,2015,8,26,23
25428,1019.0,2015,8,27,0
25429,1019.0,2015,8,27,1
25430,1020.0,2015,8,27,2
25431,1022.0,2015,8,27,3
25432,1021.0,2015,8,27,4
25433,1022.0,2015,8,27,5
25434,1021.0,2015,8,27,6
25435,1022.0,2015,8,27,7
25436,1020.0,2015,8,27,8
25437,1020.0,2015,8,27,9
25438,1021.0,2015,8,27,10
25439,1022.0,2015,8,27,11
25440,1021.0,2015,8,27,12
25441,1022.0,2015,8,27,13
25442,1022.0,2015,8,27,14
25443,1022.0,2015,8,27,15
25444,1022.0,2015,8,27,16
25445,1022.0,2015,8,27,17
25446,1020.0,2015,8,27,18
25447,1021.0,2015,8,27,19
25448,1021.0,2015,8,27,20
25449,1021.0,2015,8,27,21
25450,1020.0,2015,8,27,22
25451,1019.0,2015,8,27,23
25452,1020.0,2015,8,28,0
25453,1019.0,2015,8,28,1
25454,1020.0,2015,8,28,2
25455,1020.0,2015,8,28,3
25456,1020.0,2015,8,28,4
25457,1021.0,2015,8,28,5
25458,1020.0,2015,8,28,6
25459,1020.0,2015,8,28,7
25460,1020.0,2015,8,28,8
25461,1022.0,2015,8,28,9
25462,1021.0,2015,8,28,10
25463,1022.0,2015,8,28,11
25464,1021.0,2015,8,28,12
25465,1022.0,2015,8,28,13
25466,1022.0,2015,8,28,14
25467,1022.0,2015,8,28,15
25468,1022.0,2015,8,28,16
25469,1022.0,2015,8,28,17
25470,1021.0,2015,8,28,18
25471,1020.0,2015,8,28,19
25472,1020.0,2015,8,28,20
25473,1020.0,2015,8,28,21
25474,1019.0,2015,8,28,22
25475,1019.0,2015,8,28,23
25476,1018.0,2015,8,29,0
25477,1018.0,2015,8,29,1
25478,1019.0,2015,8,29,2
25479,1020.0,2015,8,29,3
25480,1020.0,2015,8,29,4
25481,1020.0,2015,8,29,5
25482,1020.0,2015,8,29,6
25483,1019.0,2015,8,29,7
25484,1018.0,2015,8,29,8
25485,1018.0,2015,8,29,9
25486,1018.0,2015,8,29,10
25487,1019.0,2015,8,29,11
25488,1019.0,2015,8,29,12
25489,1020.0,2015,8,29,13
25490,1019.0,2015,8,29,14
25491,1019.0,2015,8,29,15
25492,1020.0,2015,8,29,16
25493,1019.0,2015,8,29,17
25494,1019.0,2015,8,29,18
25495,1018.0,2015,8,29,19
25496,1018.0,2015,8,29,20
25497,1017.0,2015,8,29,21
25498,1020.0,2015,8,29,22
25499,1025.0,2015,8,29,23
25500,1023.0,2015,8,30,0
25501,1030.0,2015,8,30,1
25502,1030.0,2015,8,30,2
25503,1030.0,2015,8,30,3
25504,1030.0,2015,8,30,4
25505,1030.0,2015,8,30,5
25506,1022.0,2015,8,30,6
25507,1018.0,2015,8,30,7
25508,1017.0,2015,8,30,8
25509,1017.0,2015,8,30,9
25510,1018.0,2015,8,30,10
25511,1018.0,2015,8,30,11
25512,1018.0,2015,8,30,12
25513,1019.0,2015,8,30,13
25514,1019.0,2015,8,30,14
25515,1020.0,2015,8,30,15
25516,1019.0,2015,8,30,16
25517,1019.0,2015,8,30,17
25518,1018.0,2015,8,30,18
25519,1018.0,2015,8,30,19
25520,1017.0,2015,8,30,20
25521,1017.0,2015,8,30,21
25522,1017.0,2015,8,30,22
25523,1017.0,2015,8,30,23
25524,1017.0,2015,8,31,0
25525,1017.0,2015,8,31,1
25526,1018.0,2015,8,31,2
25527,1018.0,2015,8,31,3
25528,1018.0,2015,8,31,4
25529,1018.0,2015,8,31,5
25530,1018.0,2015,8,31,6
25531,1018.0,2015,8,31,7
25532,1018.0,2015,8,31,8
25533,1018.0,2015,8,31,9
25534,1018.0,2015,8,31,10
25535,1019.0,2015,8,31,11
25536,1019.0,2015,8,31,12
25537,1020.0,2015,8,31,13
25538,1020.0,2015,8,31,14
25539,1020.0,2015,8,31,15
25540,1021.0,2015,8,31,16
25541,1020.0,2015,8,31,17
25542,1020.0,2015,8,31,18
25543,1019.0,2015,8,31,19
25544,1018.0,2015,8,31,20
25545,1018.0,2015,8,31,21
25546,1018.0,2015,8,31,22
25547,1018.0,2015,8,31,23
25548,1018.0,2015,9,1,0
25549,1018.0,2015,9,1,1
25550,1019.0,2015,9,1,2
25551,1019.0,2015,9,1,3
25552,1019.0,2015,9,1,4
25553,1020.0,2015,9,1,5
25554,1019.0,2015,9,1,6
25555,1021.0,2015,9,1,7
25556,1026.0,2015,9,1,8
25557,1020.0,2015,9,1,9
25558,1022.0,2015,9,1,10
25559,1027.0,2015,9,1,11
25560,1026.0,2015,9,1,12
25561,1033.0,2015,9,1,13
25562,1033.0,2015,9,1,14
25563,1021.0,2015,9,1,15
25564,1021.0,2015,9,1,16
25565,1020.0,2015,9,1,17
25566,1020.0,2015,9,1,18
25567,1020.0,2015,9,1,19
25568,1019.0,2015,9,1,20
25569,1019.0,2015,9,1,21
25570,1021.0,2015,9,1,22
25571,1026.0,2015,9,1,23
25572,1024.0,2015,9,2,0
25573,1031.0,2015,9,2,1
25574,1031.0,2015,9,2,2
25575,1031.0,2015,9,2,3
25576,1032.0,2015,9,2,4
25577,1032.0,2015,9,2,5
25578,1023.0,2015,9,2,6
25579,1019.0,2015,9,2,7
25580,1019.0,2015,9,2,8
25581,1019.0,2015,9,2,9
25582,1026.0,2015,9,2,10
25583,1020.0,2015,9,2,11
25584,1021.0,2015,9,2,12
25585,1021.0,2015,9,2,13
25586,1020.0,2015,9,2,14
25587,1020.0,2015,9,2,15
25588,1021.0,2015,9,2,16
25589,1020.0,2015,9,2,17
25590,1019.0,2015,9,2,18
25591,1018.0,2015,9,2,19
25592,1018.0,2015,9,2,20
25593,1017.0,2015,9,2,21
25594,1016.0,2015,9,2,22
25595,1016.0,2015,9,2,23
25596,1016.0,2015,9,3,0
25597,1016.0,2015,9,3,1
25598,1017.0,2015,9,3,2
25599,1017.0,2015,9,3,3
25600,1017.0,2015,9,3,4
25601,1017.0,2015,9,3,5
25602,1017.0,2015,9,3,6
25603,1017.0,2015,9,3,7
25604,1016.0,2015,9,3,8
25605,1017.0,2015,9,3,9
25606,1016.0,2015,9,3,10
25607,1017.0,2015,9,3,11
25608,1017.0,2015,9,3,12
25609,1017.0,2015,9,3,13
25610,1018.0,2015,9,3,14
25611,1017.0,2015,9,3,15
25612,1017.0,2015,9,3,16
25613,1016.0,2015,9,3,17
25614,1016.0,2015,9,3,18
25615,1016.0,2015,9,3,19
25616,1015.0,2015,9,3,20
25617,1014.0,2015,9,3,21
25618,1014.0,2015,9,3,22
25619,1014.0,2015,9,3,23
25620,1014.0,2015,9,4,0
25621,1015.0,2015,9,4,1
25622,1014.0,2015,9,4,2
25623,1015.0,2015,9,4,3
25624,1015.0,2015,9,4,4
25625,1015.0,2015,9,4,5
25626,1015.0,2015,9,4,6
25627,1015.0,2015,9,4,7
25628,1015.0,2015,9,4,8
25629,1015.0,2015,9,4,9
25630,1015.0,2015,9,4,10
25631,1016.0,2015,9,4,11
25632,1017.0,2015,9,4,12
25633,1017.0,2015,9,4,13
25634,1018.0,2015,9,4,14
25635,1017.0,2015,9,4,15
25636,1018.0,2015,9,4,16
25637,1017.0,2015,9,4,17
25638,1017.0,2015,9,4,18
25639,1016.0,2015,9,4,19
25640,1017.0,2015,9,4,20
25641,1017.0,2015,9,4,21
25642,1017.0,2015,9,4,22
25643,1017.0,2015,9,4,23
25644,1018.0,2015,9,5,0
25645,1018.0,2015,9,5,1
25646,1019.0,2015,9,5,2
25647,1019.0,2015,9,5,3
25648,1019.0,2015,9,5,4
25649,1019.0,2015,9,5,5
25650,1019.0,2015,9,5,6
25651,1018.0,2015,9,5,7
25652,1019.0,2015,9,5,8
25653,1019.0,2015,9,5,9
25654,1020.0,2015,9,5,10
25655,1020.0,2015,9,5,11
25656,1020.0,2015,9,5,12
25657,1021.0,2015,9,5,13
25658,1021.0,2015,9,5,14
25659,1021.0,2015,9,5,15
25660,1021.0,2015,9,5,16
25661,1021.0,2015,9,5,17
25662,1020.0,2015,9,5,18
25663,1020.0,2015,9,5,19
25664,1021.0,2015,9,5,20
25665,1020.0,2015,9,5,21
25666,1020.0,2015,9,5,22
25667,1020.0,2015,9,5,23
25668,1020.0,2015,9,6,0
25669,1020.0,2015,9,6,1
25670,1020.0,2015,9,6,2
25671,1021.0,2015,9,6,3
25672,1020.0,2015,9,6,4
25673,1021.0,2015,9,6,5
25674,1019.0,2015,9,6,6
25675,1020.0,2015,9,6,7
25676,1019.0,2015,9,6,8
25677,1020.0,2015,9,6,9
25678,1020.0,2015,9,6,10
25679,1020.0,2015,9,6,11
25680,1021.0,2015,9,6,12
25681,1021.0,2015,9,6,13
25682,1021.0,2015,9,6,14
25683,1021.0,2015,9,6,15
25684,1021.0,2015,9,6,16
25685,1021.0,2015,9,6,17
25686,1020.0,2015,9,6,18
25687,1019.0,2015,9,6,19
25688,1019.0,2015,9,6,20
25689,1018.0,2015,9,6,21
25690,1019.0,2015,9,6,22
25691,1018.0,2015,9,6,23
25692,1017.0,2015,9,7,0
25693,1018.0,2015,9,7,1
25694,1018.0,2015,9,7,2
25695,1019.0,2015,9,7,3
25696,1019.0,2015,9,7,4
25697,1018.0,2015,9,7,5
25698,1018.0,2015,9,7,6
25699,1018.0,2015,9,7,7
25700,1019.0,2015,9,7,8
25701,1018.0,2015,9,7,9
25702,1018.0,2015,9,7,10
25703,1018.0,2015,9,7,11
25704,1019.0,2015,9,7,12
25705,1019.0,2015,9,7,13
25706,1020.0,2015,9,7,14
25707,1020.0,2015,9,7,15
25708,1019.0,2015,9,7,16
25709,1019.0,2015,9,7,17
25710,1018.0,2015,9,7,18
25711,1017.0,2015,9,7,19
25712,1016.0,2015,9,7,20
25713,1016.0,2015,9,7,21
25714,1016.0,2015,9,7,22
25715,1016.0,2015,9,7,23
25716,1016.0,2015,9,8,0
25717,1017.0,2015,9,8,1
25718,1017.0,2015,9,8,2
25719,1017.0,2015,9,8,3
25720,1016.0,2015,9,8,4
25721,1017.0,2015,9,8,5
25722,1017.0,2015,9,8,6
25723,1017.0,2015,9,8,7
25724,1017.0,2015,9,8,8
25725,1016.0,2015,9,8,9
25726,1017.0,2015,9,8,10
25727,1016.0,2015,9,8,11
25728,1016.0,2015,9,8,12
25729,1017.0,2015,9,8,13
25730,1016.0,2015,9,8,14
25731,1016.0,2015,9,8,15
25732,1015.0,2015,9,8,16
25733,1015.0,2015,9,8,17
25734,1014.0,2015,9,8,18
25735,1013.0,2015,9,8,19
25736,1012.0,2015,9,8,20
25737,1012.0,2015,9,8,21
25738,1012.0,2015,9,8,22
25739,1012.0,2015,9,8,23
25740,1013.0,2015,9,9,0
25741,1012.0,2015,9,9,1
25742,1013.0,2015,9,9,2
25743,1013.0,2015,9,9,3
25744,1013.0,2015,9,9,4
25745,1013.0,2015,9,9,5
25746,1014.0,2015,9,9,6
25747,1013.0,2015,9,9,7
25748,1014.0,2015,9,9,8
25749,1013.0,2015,9,9,9
25750,1014.0,2015,9,9,10
25751,1015.0,2015,9,9,11
25752,1015.0,2015,9,9,12
25753,1015.0,2015,9,9,13
25754,1016.0,2015,9,9,14
25755,1015.0,2015,9,9,15
25756,1015.0,2015,9,9,16
25757,1016.0,2015,9,9,17
25758,1015.0,2015,9,9,18
25759,1015.0,2015,9,9,19
25760,1015.0,2015,9,9,20
25761,1014.0,2015,9,9,21
25762,1014.0,2015,9,9,22
25763,1014.0,2015,9,9,23
25764,1014.0,2015,9,10,0
25765,1015.0,2015,9,10,1
25766,1014.0,2015,9,10,2
25767,1014.0,2015,9,10,3
25768,1015.0,2015,9,10,4
25769,1015.0,2015,9,10,5
25770,1014.0,2015,9,10,6
25771,1014.0,2015,9,10,7
25772,1014.0,2015,9,10,8
25773,1013.0,2015,9,10,9
25774,1014.0,2015,9,10,10
25775,1015.0,2015,9,10,11
25776,1015.0,2015,9,10,12
25777,1015.0,2015,9,10,13
25778,1015.0,2015,9,10,14
25779,1014.0,2015,9,10,15
25780,1015.0,2015,9,10,16
25781,1014.0,2015,9,10,17
25782,1014.0,2015,9,10,18
25783,1014.0,2015,9,10,19
25784,1012.0,2015,9,10,20
25785,1012.0,2015,9,10,21
25786,1013.0,2015,9,10,22
25787,1012.0,2015,9,10,23
25788,1012.0,2015,9,11,0
25789,1012.0,2015,9,11,1
25790,1013.0,2015,9,11,2
25791,1013.0,2015,9,11,3
25792,1012.0,2015,9,11,4
25793,1013.0,2015,9,11,5
25794,1013.0,2015,9,11,6
25795,1014.0,2015,9,11,7
25796,1012.0,2015,9,11,8
25797,1013.0,2015,9,11,9
25798,1012.0,2015,9,11,10
25799,1013.0,2015,9,11,11
25800,1013.0,2015,9,11,12
25801,1014.0,2015,9,11,13
25802,1015.0,2015,9,11,14
25803,1015.0,2015,9,11,15
25804,1014.0,2015,9,11,16
25805,1013.0,2015,9,11,17
25806,1013.0,2015,9,11,18
25807,1013.0,2015,9,11,19
25808,1013.0,2015,9,11,20
